tweet_id,sentiment,content,mapped_sentiment,tokens
1751644814,happiness,Bleah a tad tipsy and too many cup cakes. Maddies birthday tomorrow + family party,happy,"['bleah', 'a', 'tad', 'tipsy', 'and', 'too', 'many', 'cup', 'cakes', 'maddies', 'birthday', 'tomorrow', 'family', 'party']"
1751644899,neutral,I WANT A HUG!,neutral,"['i', 'want', 'a', 'hug']"
1751644958,happiness,@AimeeLady The girls there last night would have let her! And I figure the boys would have enjoyed watching...,happy,"['aimeelady', 'the', 'girls', 'there', 'last', 'night', 'would', 'have', 'let', 'her', 'and', 'i', 'figure', 'the', 'boys', 'would', 'have', 'enjoyed', 'watching']"
1751644973,neutral,really rather drunk  drunk thoughts - how am i getting to work tomorrow?! is loz alive?! does gandhi read comic books?! we will never know,neutral,"['really', 'rather', 'drunk', 'drunk', 'thoughts', 'how', 'am', 'i', 'getting', 'to', 'work', 'tomorrow', 'is', 'loz', 'alive', 'does', 'gandhi', 'read', 'comic', 'books', 'we', 'will', 'never', 'know']"
1751645076,neutral,Saw James carville in the store today. His head is really that bald,neutral,"['saw', 'james', 'carville', 'in', 'the', 'store', 'today', 'his', 'head', 'is', 'really', 'that', 'bald']"
1751645265,happiness,With my jordie for a little bit,happy,"['with', 'my', 'jordie', 'for', 'a', 'little', 'bit']"
1751645375,neutral,@EileenRight What phone do you have -- an old rotary?,neutral,"['eileenright', 'what', 'phone', 'do', 'you', 'have', 'an', 'old', 'rotary']"
1751645430,happiness,Just saw the new Star Trek movie. It was so good!! Zachary Quinto is amazingggg,happy,"['just', 'saw', 'the', 'new', 'star', 'trek', 'movie', 'it', 'was', 'so', 'good', 'zachary', 'quinto', 'is', 'amazingggg']"
1751645471,neutral,@feliciaday I did laundry tonight too.  Guess I can admit that now that you paved the way.,neutral,"['feliciaday', 'i', 'did', 'laundry', 'tonight', 'too', 'guess', 'i', 'can', 'admit', 'that', 'now', 'that', 'you', 'paved', 'the', 'way']"
1751645559,neutral,@pianogirl4jesus oh yes! I was amazed! It was so nice! Next we can go drive it! That's if they trust us! Haha,neutral,"['oh', 'yes', 'i', 'was', 'amazed', 'it', 'was', 'so', 'nice', 'next', 'we', 'can', 'go', 'drive', 'it', 'that', 'if', 'they', 'trust', 'us', 'haha']"
1751645573,neutral,@megzmegz &lt;-- follow my girl meagan,neutral,"['megzmegz', 'lt', 'follow', 'my', 'girl', 'meagan']"
1751645587,neutral,Gonna go make my Meme's Mother's day card then go hop in the shower and hop to sleep!!,neutral,"['gon', 'na', 'go', 'make', 'my', 'meme', 'mother', 'day', 'card', 'then', 'go', 'hop', 'in', 'the', 'shower', 'and', 'hop', 'to', 'sleep']"
1751645592,neutral,@zee8 cut it off.,neutral,"['cut', 'it', 'off']"
1751645843,happiness,@heffabella i dont know u but heeeeeeey  my name is shannn *extends hand* put er there. where u from?,happy,"['heffabella', 'i', 'dont', 'know', 'u', 'but', 'heeeeeeey', 'my', 'name', 'is', 'shannn', 'extends', 'hand', 'put', 'er', 'there', 'where', 'u', 'from']"
1751645871,happiness,"@bumblebeex0 yeah the freedom is awesome, it's great being a little more independent",happy,"['yeah', 'the', 'freedom', 'is', 'awesome', 'it', 'great', 'being', 'a', 'little', 'more', 'independent']"
1751645909,happiness,"DW, that was funny",happy,"['dw', 'that', 'was', 'funny']"
1751645954,neutral,These girls make me giggle  twinz twinz! Godda hit up the bbq in a few,neutral,"['these', 'girls', 'make', 'me', 'giggle', 'twinz', 'twinz', 'godda', 'hit', 'up', 'the', 'bbq', 'in', 'a', 'few']"
1751678412,happiness,getting ready for the concert tonight! YAY!,happy,"['getting', 'ready', 'for', 'the', 'concert', 'tonight', 'yay']"
1751678452,happiness,@Kicesie or elope  I can't wait to see the pictures of you in the dress. It will be breath taking,happy,"['kicesie', 'or', 'elope', 'i', 'ca', 'wait', 'to', 'see', 'the', 'pictures', 'of', 'you', 'in', 'the', 'dress', 'it', 'will', 'be', 'breath', 'taking']"
1751678471,sadness,ugh i wish this school year would go faster so i can move on in life,sad,"['ugh', 'i', 'wish', 'this', 'school', 'year', 'would', 'go', 'faster', 'so', 'i', 'can', 'move', 'on', 'in', 'life']"
1751678551,neutral,lao mein and spanikopita HAHA you would have to be here to know,neutral,"['lao', 'mein', 'and', 'spanikopita', 'haha', 'you', 'would', 'have', 'to', 'be', 'here', 'to', 'know']"
1751678642,neutral,@mmitchelldaviss http://twitpic.com/4u5h8 - leon looks supa' fly on that mini couch,neutral,"['mmitchelldaviss', 'http', 'leon', 'looks', 'supa', 'fly', 'on', 'that', 'mini', 'couch']"
1751678656,happiness,Bass drum heads breaking equals bust. Who needs tickets for May 15th? You?,happy,"['bass', 'drum', 'heads', 'breaking', 'equals', 'bust', 'who', 'needs', 'tickets', 'for', 'may', 'you']"
1751678693,happiness,&quot;It's not rape if you scream surprise first.&quot; - my customer just said to me. Haha.  (via @OMGitsJessieLee)LMAO,happy,"['quot', 'it', 'not', 'rape', 'if', 'you', 'scream', 'surprise', 'quot', 'my', 'customer', 'just', 'said', 'to', 'me', 'haha', 'via', 'omgitsjessielee', 'lmao']"
1751678722,neutral,has a little buzz from the epoxy paint,neutral,"['has', 'a', 'little', 'buzz', 'from', 'the', 'epoxy', 'paint']"
1751678754,happiness,@musiclove18 haha thanks  its for history and its on how the invention of television has influence america lol,happy,"['haha', 'thanks', 'its', 'for', 'history', 'and', 'its', 'on', 'how', 'the', 'invention', 'of', 'television', 'has', 'influence', 'america', 'lol']"
1751678836,happiness,@JonathanRKnight BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc,happy,"['jonathanrknight', 'btw', 'i', 'still', 'ca', 'believe', 'how', 'awesome', 'the', 'newjabbakidz', 'performance', 'was', 'u', 'in', 'the', 'masks', 'i', 'screamed', 'at', 'my', 'pc']"
1751679067,happiness,just finished YSC runthrough for service! It's gonna be awesome!  - http://tweet.sg,happy,"['just', 'finished', 'ysc', 'runthrough', 'for', 'service', 'it', 'gon', 'na', 'be', 'awesome', 'http']"
1751679103,neutral,"Happy mother's day, mama. You're the most amazing person I've ever known and I'm so proud to be born as your daughter",neutral,"['happy', 'mother', 'day', 'mama', 'you', 'the', 'most', 'amazing', 'person', 'i', 'ever', 'known', 'and', 'i', 'so', 'proud', 'to', 'be', 'born', 'as', 'your', 'daughter']"
1751679114,neutral,@bain2 I'll help if you pay for my reactivation,neutral,"['i', 'help', 'if', 'you', 'pay', 'for', 'my', 'reactivation']"
1751679133,happiness,anyone excited for harry potter like i am. damn twilight postponed my first love   oh well off to find some hai chai,happy,"['anyone', 'excited', 'for', 'harry', 'potter', 'like', 'i', 'am', 'damn', 'twilight', 'postponed', 'my', 'first', 'love', 'oh', 'well', 'off', 'to', 'find', 'some', 'hai', 'chai']"
1751679185,neutral,"@kenazuma actually I meant motorbike. Not much touring, but I commute when possible -- about 90 min. roundtrip so it's kinda like touring",neutral,"['kenazuma', 'actually', 'i', 'meant', 'motorbike', 'not', 'much', 'touring', 'but', 'i', 'commute', 'when', 'possible', 'about', 'min', 'roundtrip', 'so', 'it', 'kinda', 'like', 'touring']"
1751679322,sadness,watching &quot;That Thing You Do&quot; on Comcast. Missing my boo like crrrrrazy!,sad,"['watching', 'quot', 'that', 'thing', 'you', 'do', 'quot', 'on', 'comcast', 'missing', 'my', 'boo', 'like', 'crrrrrazy']"
1751679337,sadness,@ShebaBaby should be a rebroadcast of last weeks Pacquiao-Hatton fight. Don't plan your night around it.  I've said too much already.,sad,"['shebababy', 'should', 'be', 'a', 'rebroadcast', 'of', 'last', 'weeks', 'fight', 'do', 'plan', 'your', 'night', 'around', 'it', 'i', 'said', 'too', 'much', 'already']"
1751679402,neutral,@ChiefEditor4SAU Thanks For The Follow.,neutral,"['thanks', 'for', 'the', 'follow']"
1751679428,neutral,"Why am I still away at 4am? Cos I don't have school tomorrow, that's why.",neutral,"['why', 'am', 'i', 'still', 'away', 'at', 'cos', 'i', 'do', 'have', 'school', 'tomorrow', 'that', 'why']"
1751679493,happiness,"@SairzBillington lol, thanks  I think my husband would classify it as &quot;annoying&quot; - but I like awesome so much better",happy,"['sairzbillington', 'lol', 'thanks', 'i', 'think', 'my', 'husband', 'would', 'classify', 'it', 'as', 'quot', 'annoying', 'quot', 'but', 'i', 'like', 'awesome', 'so', 'much', 'better']"
1751679520,happiness,@GericaQuinn lmao haha nice lolz it's all good though. i can wait  lol,happy,"['gericaquinn', 'lmao', 'haha', 'nice', 'lolz', 'it', 'all', 'good', 'though', 'i', 'can', 'wait', 'lol']"
1751679532,neutral,haul video coming up!,neutral,"['haul', 'video', 'coming', 'up']"
1751679544,neutral,"@EileenRight Should work fine, as far as I know. *shrug*   Maybe send a tweet to @Verizon?",neutral,"['eileenright', 'should', 'work', 'fine', 'as', 'far', 'as', 'i', 'know', 'shrug', 'maybe', 'send', 'a', 'tweet', 'to', 'verizon']"
1751679799,happiness,good morning everbody!,happy,"['good', 'morning', 'everbody']"
1751679931,happiness,you are so right! @Adrianmw1,happy,"['you', 'are', 'so', 'right']"
1751679945,happiness,good night! im off to sleeep!!!! 5 am  good mornining! xD,happy,"['good', 'night', 'im', 'off', 'to', 'sleeep', 'am', 'good', 'mornining', 'xd']"
1751680118,neutral,"Played ball at the park, coached a youngster on fundamentals.. Goin home to steak and lobster.. Word up",neutral,"['played', 'ball', 'at', 'the', 'park', 'coached', 'a', 'youngster', 'on', 'fundamentals', 'goin', 'home', 'to', 'steak', 'and', 'lobster', 'word', 'up']"
1751680182,happiness,@DianaRay1 I KNOW I'm so excited for them!,happy,"['i', 'know', 'i', 'so', 'excited', 'for', 'them']"
1751680327,neutral,@superdes go with firefox,neutral,"['superdes', 'go', 'with', 'firefox']"
1751680366,happiness,BYEEEEE!!!,happy,['byeeeee']
1751680427,sadness,@MeggieMouse what are you going 40 hours with out? i'd say my computer or my phone but i did that last week and i didnt care at all..,sad,"['meggiemouse', 'what', 'are', 'you', 'going', 'hours', 'with', 'out', 'i', 'say', 'my', 'computer', 'or', 'my', 'phone', 'but', 'i', 'did', 'that', 'last', 'week', 'and', 'i', 'didnt', 'care', 'at', 'all']"
1751680434,neutral,hanging out with ambyr,neutral,"['hanging', 'out', 'with', 'ambyr']"
1751680441,sadness,Sinse i had dis thing..not 1 reply not 1 message. Nuffin! pshh who cares..i know im special  X,sad,"['sinse', 'i', 'had', 'dis', 'thing', 'not', 'reply', 'not', 'message', 'nuffin', 'pshh', 'who', 'cares', 'i', 'know', 'im', 'special', 'x']"
1751680515,neutral,@chrisettefan hhaha kewl dude!!  but if u dont know &amp; he does have a reason well thats another story mhmhmh...does he?,neutral,"['chrisettefan', 'hhaha', 'kewl', 'dude', 'but', 'if', 'u', 'dont', 'know', 'amp', 'he', 'does', 'have', 'a', 'reason', 'well', 'thats', 'another', 'story', 'mhmhmh', 'does', 'he']"
1751680574,neutral,@joeymcintyre BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc,neutral,"['joeymcintyre', 'btw', 'i', 'still', 'ca', 'believe', 'how', 'awesome', 'the', 'newjabbakidz', 'performance', 'was', 'u', 'in', 'the', 'masks', 'i', 'screamed', 'at', 'my', 'pc']"
1751680620,happiness,*PEN JAM CLEARED* CLICK!,happy,"['pen', 'jam', 'cleared', 'click']"
1751680726,happiness,Yay! Made it home. Feels great to be back and it's still light out.,happy,"['yay', 'made', 'it', 'home', 'feels', 'great', 'to', 'be', 'back', 'and', 'it', 'still', 'light', 'out']"
1751680868,sadness,i had the best day ever! i missed him. more tomorrow too,sad,"['i', 'had', 'the', 'best', 'day', 'ever', 'i', 'missed', 'him', 'more', 'tomorrow', 'too']"
1751680889,neutral,"5K done in under 60mins!NoBigDeal? Psst,I weigh 280lbs!Yippee!  Thanks @JonathanRoche #NEWO (No Excuses WorkOuts) &amp; @theFlylady #Flylady !",neutral,"['done', 'in', 'under', 'nobigdeal', 'psst', 'i', 'weigh', 'yippee', 'thanks', 'jonathanroche', 'newo', 'no', 'excuses', 'workouts', 'amp', 'theflylady', 'flylady']"
1751680914,neutral,"@JonathanRKnight http://twitpic.com/4w9h2 better in person had to send u this, I feel like mouse from &quot;The American Tail&quot; . Over in RI!",neutral,"['jonathanrknight', 'http', 'better', 'in', 'person', 'had', 'to', 'send', 'u', 'this', 'i', 'feel', 'like', 'mouse', 'from', 'quot', 'the', 'american', 'tail', 'quot', 'over', 'in', 'ri']"
1751680924,sadness,"Waiting tables is exhausting! My feet are so sore. Note to self: never become a waitress. Also, kudos to George for the awesome tri-tip",sad,"['waiting', 'tables', 'is', 'exhausting', 'my', 'feet', 'are', 'so', 'sore', 'note', 'to', 'self', 'never', 'become', 'a', 'waitress', 'also', 'kudos', 'to', 'george', 'for', 'the', 'awesome']"
1751680972,happiness,"The food here looks amazing! Our dessert is Frozen Grand Marnier Souffle, of course we have to eat @ the bar",happy,"['the', 'food', 'here', 'looks', 'amazing', 'our', 'dessert', 'is', 'frozen', 'grand', 'marnier', 'souffle', 'of', 'course', 'we', 'have', 'to', 'eat', 'the', 'bar']"
1751681039,happiness,just got back from greenlake.  it was such a nice day today!,happy,"['just', 'got', 'back', 'from', 'greenlake', 'it', 'was', 'such', 'a', 'nice', 'day', 'today']"
1751681395,neutral,goin to sleep busy day tmrw!,neutral,"['goin', 'to', 'sleep', 'busy', 'day', 'tmrw']"
1751681453,neutral,@ekhazahar my cat!!,neutral,"['ekhazahar', 'my', 'cat']"
1751681616,neutral,"If you are my other half - meet me in Groningen, please !!!",neutral,"['if', 'you', 'are', 'my', 'other', 'half', 'meet', 'me', 'in', 'groningen', 'please']"
1751681682,neutral,@jeglz Joe just put a new bulb in my spotlight,neutral,"['jeglz', 'joe', 'just', 'put', 'a', 'new', 'bulb', 'in', 'my', 'spotlight']"
1751681700,happiness,THANKS GUYS! 200 FOLLOWERS,happy,"['thanks', 'guys', 'followers']"
1751681709,happiness,@inflight1  we get so bored with routine.. lol!,happy,"['we', 'get', 'so', 'bored', 'with', 'routine', 'lol']"
1751681856,neutral,@Blanquis26  Happy Mother's Day to ya tomorrow,neutral,"['happy', 'mother', 'day', 'to', 'ya', 'tomorrow']"
1751681873,neutral,@michaelqtodd read your status update &amp; just wanted 2 b sure I was on your follow list  Hope u r having a wondefl wkend Michael~blessings,neutral,"['michaelqtodd', 'read', 'your', 'status', 'update', 'amp', 'just', 'wanted', 'b', 'sure', 'i', 'was', 'on', 'your', 'follow', 'list', 'hope', 'u', 'r', 'having', 'a', 'wondefl', 'wkend']"
1751681998,happiness,@plsdontgogurl That's the one. I wish I have a video compilation of @jordanknight's thrusting,happy,"['plsdontgogurl', 'that', 'the', 'one', 'i', 'wish', 'i', 'have', 'a', 'video', 'compilation', 'of', 'jordanknight', 'thrusting']"
1751713356,neutral,has had a nice long nap  http://plurk.com/p/stvqp,neutral,"['has', 'had', 'a', 'nice', 'long', 'nap', 'http']"
1751713392,happiness,@LiveCrunch haha  Thanks!,happy,"['livecrunch', 'haha', 'thanks']"
1751713394,neutral,the apartment is starting to feel like mine.,neutral,"['the', 'apartment', 'is', 'starting', 'to', 'feel', 'like', 'mine']"
1751713398,neutral,Gettin home frm hangin with Herman,neutral,"['gettin', 'home', 'frm', 'hangin', 'with', 'herman']"
1751713463,happiness,walking home listening to music and singing to myself. :d Six feet under the stars,happy,"['walking', 'home', 'listening', 'to', 'music', 'and', 'singing', 'to', 'myself', 'd', 'six', 'feet', 'under', 'the', 'stars']"
1751713472,happiness,@charmainelhs then you must insist you write essays the twitter way - no more than 140 characters,happy,"['charmainelhs', 'then', 'you', 'must', 'insist', 'you', 'write', 'essays', 'the', 'twitter', 'way', 'no', 'more', 'than', 'characters']"
1751713710,neutral,watching laura's nephew dance,neutral,"['watching', 'laura', 'nephew', 'dance']"
1751713767,sadness,I'm jumping off the nearest bridge if I can't have it,sad,"['i', 'jumping', 'off', 'the', 'nearest', 'bridge', 'if', 'i', 'ca', 'have', 'it']"
1751713771,happiness,@lar206 just saw a baby blue regal with the word &quot;SLAB&quot; written in huge letters on the side  hahaaaa,happy,"['just', 'saw', 'a', 'baby', 'blue', 'regal', 'with', 'the', 'word', 'quot', 'slab', 'quot', 'written', 'in', 'huge', 'letters', 'on', 'the', 'side', 'hahaaaa']"
1751713856,happiness,"@RussellMoyer olawd go see it, its priceless  soooo funny",happy,"['russellmoyer', 'olawd', 'go', 'see', 'it', 'its', 'priceless', 'soooo', 'funny']"
1751713982,neutral,@genuinecasper Ur friend @Laradolilly sent me,neutral,"['genuinecasper', 'ur', 'friend', 'laradolilly', 'sent', 'me']"
1751714100,neutral,"@MrYoga I love my mom, she's the best mom on the planet",neutral,"['mryoga', 'i', 'love', 'my', 'mom', 'she', 'the', 'best', 'mom', 'on', 'the', 'planet']"
1751714177,sadness,@Strabismus I try to ignore..just noticing new M.O.'s . I LOVE Sonic drinks. Cherry limeade mmm,sad,"['strabismus', 'i', 'try', 'to', 'ignore', 'just', 'noticing', 'new', 'i', 'love', 'sonic', 'drinks', 'cherry', 'limeade', 'mmm']"
1751714227,neutral,"now, in a weird mood  muahaz",neutral,"['now', 'in', 'a', 'weird', 'mood', 'muahaz']"
1751714305,neutral,is Level 58  http://plurk.com/p/stvri,neutral,"['is', 'level', 'http']"
1751714498,neutral,@LiLViciousSODMG Yessir,neutral,"['lilvicioussodmg', 'yessir']"
1751714533,neutral,At Halu for dinner... Second time this week!!,neutral,"['at', 'halu', 'for', 'dinner', 'second', 'time', 'this', 'week']"
